[SUCCESS]  Airtable connection validated successfully
[SUCCESS]  Airtable connection validated successfully
[SUCCESS]  Airtable connection validated successfully
[SUCCESS]  Airtable connection validated successfully
[SUCCESS]  Airtable connection validated successfully
[SUCCESS]  Airtable connection validated successfully
INFO 2025-06-23 02:16:31,470 airtable_sync 7944 15256 [SUCCESS] Synced SKU mapping 1B-QP41-FPLK to Airtable
INFO 2025-06-23 02:16:31,484 airtable_sync 7944 15256 [SUCCESS] Updated SKU mapping 1B-QP41-FPLK from Airtable
INFO 2025-06-23 02:16:33,686 airtable_sync 7944 15256 [SUCCESS] Synced SKU mapping 21845710 to Airtable
INFO 2025-06-23 02:16:33,718 airtable_sync 7944 15256 [SUCCESS] Updated SKU mapping 21845710 from Airtable
INFO 2025-06-23 02:16:36,104 airtable_sync 7944 15256 [SUCCESS] Synced SKU mapping 1965124249_4 to Airtable
INFO 2025-06-23 02:16:36,112 airtable_sync 7944 15256 [SUCCESS] Updated SKU mapping 1965124249_4 from Airtable
INFO 2025-06-23 02:16:38,305 airtable_sync 7944 15256 [SUCCESS] Synced SKU mapping 17*17_PillowCover_Combo to Airtable
INFO 2025-06-23 02:16:38,333 airtable_sync 7944 15256 [SUCCESS] Updated SKU mapping 17*17_PillowCover_Combo from Airtable
INFO 2025-06-23 02:16:40,826 airtable_sync 7944 15256 [SUCCESS] Synced SKU mapping 21574365 to Airtable
INFO 2025-06-23 02:16:40,854 airtable_sync 7944 15256 [SUCCESS] Updated SKU mapping 21574365 from Airtable
INFO 2025-06-23 02:16:43,096 airtable_sync 7944 15256 [SUCCESS] Synced SKU mapping 0I-GGWH-DLCL to Airtable
INFO 2025-06-23 02:16:43,105 airtable_sync 7944 15256 [SUCCESS] Updated SKU mapping 0I-GGWH-DLCL from Airtable
INFO 2025-06-23 02:16:45,553 airtable_sync 7944 15256 [SUCCESS] Synced SKU mapping 10 to Airtable
INFO 2025-06-23 02:16:45,564 airtable_sync 7944 15256 [SUCCESS] Updated SKU mapping 10 from Airtable
INFO 2025-06-23 02:16:49,228 airtable_sync 7944 15256 [SUCCESS] Synced SKU mapping 17*17_PillowCoover_White to Airtable
INFO 2025-06-23 02:16:49,255 airtable_sync 7944 15256 [SUCCESS] Updated SKU mapping 17*17_PillowCoover_White from Airtable
INFO 2025-06-23 02:16:51,641 airtable_sync 7944 15256 [SUCCESS] Synced SKU mapping 1796347942_4 to Airtable
INFO 2025-06-23 02:16:51,670 airtable_sync 7944 15256 [SUCCESS] Updated SKU mapping 1796347942_4 from Airtable
INFO 2025-06-23 02:16:53,897 airtable_sync 7944 15256 [SUCCESS] Synced SKU mapping 1921942272 to Airtable
INFO 2025-06-23 02:16:53,932 airtable_sync 7944 15256 [SUCCESS] Updated SKU mapping 1921942272 from Airtable
INFO 2025-06-23 02:16:57,627 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_O0446_OT_Glue_Sand_Rubber_Pig to Airtable
INFO 2025-06-23 02:16:57,661 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_O0446_OT_Glue_Sand_Rubber_Pig from Airtable
INFO 2025-06-23 02:17:00,304 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0358_Wands_Dumbledore_light_Sg to Airtable
INFO 2025-06-23 02:17:00,312 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0358_Wands_Dumbledore_light_Sg from Airtable
INFO 2025-06-23 02:17:02,575 airtable_sync 7944 15256 [SUCCESS] Synced combo product Caaju_Compression_Travelkit_Blue to Airtable
INFO 2025-06-23 02:17:02,606 airtable_sync 7944 15256 [SUCCESS] Updated combo product Caaju_Compression_Travelkit_Blue from Airtable
INFO 2025-06-23 02:17:04,996 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_O0443_OT_Squeeze_Yellow to Airtable
INFO 2025-06-23 02:17:05,024 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_O0443_OT_Squeeze_Yellow from Airtable
INFO 2025-06-23 02:17:07,362 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0481_ST_Animal_Cow_Plush_Cloths to Airtable
INFO 2025-06-23 02:17:07,374 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0481_ST_Animal_Cow_Plush_Cloths from Airtable
INFO 2025-06-23 02:17:09,918 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0184_SG_Sqaure_small_TigerPrint_1 to Airtable
INFO 2025-06-23 02:17:09,945 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0184_SG_Sqaure_small_TigerPrint_1 from Airtable
INFO 2025-06-23 02:17:12,533 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0545_ST_Animal_Breathing_Dog_Brown to Airtable
INFO 2025-06-23 02:17:12,558 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0545_ST_Animal_Breathing_Dog_Brown from Airtable
INFO 2025-06-23 02:17:15,091 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_O0367_OT_Belt_Sunglass_Combo to Airtable
INFO 2025-06-23 02:17:15,119 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_O0367_OT_Belt_Sunglass_Combo from Airtable
INFO 2025-06-23 02:17:17,333 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0290_OT_Harrypotter_wand to Airtable
INFO 2025-06-23 02:17:17,343 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0290_OT_Harrypotter_wand from Airtable
INFO 2025-06-23 02:17:19,589 airtable_sync 7944 15256 [SUCCESS] Synced combo product Breathing_Messenger_Cat_Pink to Airtable
INFO 2025-06-23 02:17:19,619 airtable_sync 7944 15256 [SUCCESS] Updated combo product Breathing_Messenger_Cat_Pink from Airtable
INFO 2025-06-23 02:17:21,895 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0541_ST_Animal_Breathing_Fox to Airtable
INFO 2025-06-23 02:17:21,921 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0541_ST_Animal_Breathing_Fox from Airtable
INFO 2025-06-23 02:17:24,419 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0341_Wands_Hermoine_Sunglasas to Airtable
INFO 2025-06-23 02:17:24,434 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0341_Wands_Hermoine_Sunglasas from Airtable
INFO 2025-06-23 02:17:27,026 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0353_Wands_DumbleD_light_MB to Airtable
INFO 2025-06-23 02:17:27,039 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0353_Wands_DumbleD_light_MB from Airtable
INFO 2025-06-23 02:17:29,432 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0535_ST_Animal_Breathing_lamb_P_2 to Airtable
INFO 2025-06-23 02:17:29,462 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0535_ST_Animal_Breathing_lamb_P_2 from Airtable
INFO 2025-06-23 02:17:32,012 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0350_Wands_Hp_light_MB to Airtable
INFO 2025-06-23 02:17:32,039 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0350_Wands_Hp_light_MB from Airtable
INFO 2025-06-23 02:17:34,528 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_O0445_OT_Glue_Sand_Rubber_Monkey to Airtable
INFO 2025-06-23 02:17:34,557 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_O0445_OT_Glue_Sand_Rubber_Monkey from Airtable
INFO 2025-06-23 02:17:36,812 airtable_sync 7944 15256 [SUCCESS] Synced combo product Breathing_Otter_Pink_1 to Airtable
INFO 2025-06-23 02:17:36,823 airtable_sync 7944 15256 [SUCCESS] Updated combo product Breathing_Otter_Pink_1 from Airtable
INFO 2025-06-23 02:17:39,209 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0355_Wands_HP_light_Sg to Airtable
INFO 2025-06-23 02:17:39,216 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0355_Wands_HP_light_Sg from Airtable
INFO 2025-06-23 02:17:41,642 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0355_Wands_Harrypotter_light_SG to Airtable
INFO 2025-06-23 02:17:41,670 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0355_Wands_Harrypotter_light_SG from Airtable
INFO 2025-06-23 02:17:44,183 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0540_ST_Animal_Breathing_Stich_P_2 to Airtable
INFO 2025-06-23 02:17:44,209 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0540_ST_Animal_Breathing_Stich_P_2 from Airtable
INFO 2025-06-23 02:17:46,410 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0532_ST_Animal_Breathing_rabbit to Airtable
INFO 2025-06-23 02:17:46,421 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0532_ST_Animal_Breathing_rabbit from Airtable
INFO 2025-06-23 02:17:48,800 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0343_Wands_Lord Voldmort_Sunglasas to Airtable
INFO 2025-06-23 02:17:48,811 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0343_Wands_Lord Voldmort_Sunglasas from Airtable
INFO 2025-06-23 02:17:51,159 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0172_SG_Square_Purple to Airtable
INFO 2025-06-23 02:17:51,170 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0172_SG_Square_Purple from Airtable
INFO 2025-06-23 02:17:53,794 airtable_sync 7944 15256 [SUCCESS] Synced combo product CJ_Makeup_Org_Pink_Brushes to Airtable
INFO 2025-06-23 02:17:53,804 airtable_sync 7944 15256 [SUCCESS] Updated combo product CJ_Makeup_Org_Pink_Brushes from Airtable
INFO 2025-06-23 02:17:56,174 airtable_sync 7944 15256 [SUCCESS] Synced combo product Baby Swaddle_UPD_Pink_Combo to Airtable
INFO 2025-06-23 02:17:56,185 airtable_sync 7944 15256 [SUCCESS] Updated combo product Baby Swaddle_UPD_Pink_Combo from Airtable
INFO 2025-06-23 02:17:58,660 airtable_sync 7944 15256 [SUCCESS] Synced combo product 26ltr_Sorage_combo4 to Airtable
INFO 2025-06-23 02:17:58,688 airtable_sync 7944 15256 [SUCCESS] Updated combo product 26ltr_Sorage_combo4 from Airtable
INFO 2025-06-23 02:18:00,915 airtable_sync 7944 15256 [SUCCESS] Synced combo product Caaju_Storagebox_Blue_3pk to Airtable
INFO 2025-06-23 02:18:00,945 airtable_sync 7944 15256 [SUCCESS] Updated combo product Caaju_Storagebox_Blue_3pk from Airtable
INFO 2025-06-23 02:18:03,431 airtable_sync 7944 15256 [SUCCESS] Synced combo product Brush_makeup_Blue to Airtable
INFO 2025-06-23 02:18:03,460 airtable_sync 7944 15256 [SUCCESS] Updated combo product Brush_makeup_Blue from Airtable
INFO 2025-06-23 02:18:05,878 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0545_ST_Animal_Breathing_Dog_B_2 to Airtable
INFO 2025-06-23 02:18:05,910 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0545_ST_Animal_Breathing_Dog_B_2 from Airtable
INFO 2025-06-23 02:18:08,378 airtable_sync 7944 15256 [SUCCESS] Synced combo product BigPillow_Combo to Airtable
INFO 2025-06-23 02:18:08,409 airtable_sync 7944 15256 [SUCCESS] Updated combo product BigPillow_Combo from Airtable
INFO 2025-06-23 02:18:10,970 airtable_sync 7944 15256 [SUCCESS] Synced combo product Breathing_Messenger_Cat to Airtable
INFO 2025-06-23 02:18:11,001 airtable_sync 7944 15256 [SUCCESS] Updated combo product Breathing_Messenger_Cat from Airtable
INFO 2025-06-23 02:18:13,521 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0350_Wands_Harrypotter_light_MB to Airtable
INFO 2025-06-23 02:18:13,550 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0350_Wands_Harrypotter_light_MB from Airtable
INFO 2025-06-23 02:18:16,031 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0542_ST_Animal_Breathing_Lucifer_C to Airtable
INFO 2025-06-23 02:18:16,040 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0542_ST_Animal_Breathing_Lucifer_C from Airtable
INFO 2025-06-23 02:18:18,639 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0359_Wands_Hermoine_light_Sg to Airtable
INFO 2025-06-23 02:18:18,672 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0359_Wands_Hermoine_light_Sg from Airtable
INFO 2025-06-23 02:18:21,341 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0354_Wands_Hermoine_light_MB to Airtable
INFO 2025-06-23 02:18:21,369 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0354_Wands_Hermoine_light_MB from Airtable
INFO 2025-06-23 02:18:23,911 airtable_sync 7944 15256 [SUCCESS] Synced combo product CJ_Makeup_Org_Purple_Brushes to Airtable
INFO 2025-06-23 02:18:23,942 airtable_sync 7944 15256 [SUCCESS] Updated combo product CJ_Makeup_Org_Purple_Brushes from Airtable
INFO 2025-06-23 02:18:26,499 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0143_SG_Oval01_Black to Airtable
INFO 2025-06-23 02:18:26,531 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0143_SG_Oval01_Black from Airtable
INFO 2025-06-23 02:18:28,707 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0351_Wands_snape_Light_MB to Airtable
INFO 2025-06-23 02:18:28,732 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0351_Wands_snape_Light_MB from Airtable
INFO 2025-06-23 02:18:31,160 airtable_sync 7944 15256 [SUCCESS] Synced combo product BTS-Mang-Chimmy to Airtable
INFO 2025-06-23 02:18:31,189 airtable_sync 7944 15256 [SUCCESS] Updated combo product BTS-Mang-Chimmy from Airtable
INFO 2025-06-23 02:18:33,806 airtable_sync 7944 15256 [SUCCESS] Synced combo product Breathing_Messenger_Cat_Blue to Airtable
INFO 2025-06-23 02:18:33,834 airtable_sync 7944 15256 [SUCCESS] Updated combo product Breathing_Messenger_Cat_Blue from Airtable
INFO 2025-06-23 02:18:36,201 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0543_ST_Animal_Breathing_S_Rabbit to Airtable
INFO 2025-06-23 02:18:36,231 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0543_ST_Animal_Breathing_S_Rabbit from Airtable
INFO 2025-06-23 02:18:38,547 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0407_OT_HP_Scarf_SG to Airtable
INFO 2025-06-23 02:18:38,578 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0407_OT_HP_Scarf_SG from Airtable
INFO 2025-06-23 02:18:41,263 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_O0364_SnitchBall_3dLamp to Airtable
INFO 2025-06-23 02:18:41,293 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_O0364_SnitchBall_3dLamp from Airtable
INFO 2025-06-23 02:18:43,771 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0538_ST_Animal_Penguin_Yellow to Airtable
INFO 2025-06-23 02:18:43,799 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0538_ST_Animal_Penguin_Yellow from Airtable
INFO 2025-06-23 02:18:46,175 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_O0442_OT_Squeeze_White to Airtable
INFO 2025-06-23 02:18:46,202 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_O0442_OT_Squeeze_White from Airtable
INFO 2025-06-23 02:18:48,840 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0169_SG_Sqaure_Creame to Airtable
INFO 2025-06-23 02:18:48,852 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0169_SG_Sqaure_Creame from Airtable
INFO 2025-06-23 02:18:51,243 airtable_sync 7944 15256 [SUCCESS] Synced combo product Caaju_Compression_Travelkit_Cream to Airtable
INFO 2025-06-23 02:18:51,251 airtable_sync 7944 15256 [SUCCESS] Updated combo product Caaju_Compression_Travelkit_Cream from Airtable
INFO 2025-06-23 02:18:53,616 airtable_sync 7944 15256 [SUCCESS] Synced combo product Breathing_Lilo_Stich_Blue to Airtable
INFO 2025-06-23 02:18:53,645 airtable_sync 7944 15256 [SUCCESS] Updated combo product Breathing_Lilo_Stich_Blue from Airtable
INFO 2025-06-23 02:18:59,149 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_O0444_OT_Squeeze_Purple to Airtable
INFO 2025-06-23 02:18:59,179 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_O0444_OT_Squeeze_Purple from Airtable
INFO 2025-06-23 02:19:01,517 airtable_sync 7944 15256 [SUCCESS] Synced combo product CJ_Makeup_Org_Black_Brushes to Airtable
INFO 2025-06-23 02:19:01,527 airtable_sync 7944 15256 [SUCCESS] Updated combo product CJ_Makeup_Org_Black_Brushes from Airtable
INFO 2025-06-23 02:19:03,731 airtable_sync 7944 15256 [SUCCESS] Synced combo product Caaju_26Lstoragebox_grey_4pk to Airtable
INFO 2025-06-23 02:19:03,745 airtable_sync 7944 15256 [SUCCESS] Updated combo product Caaju_26Lstoragebox_grey_4pk from Airtable
INFO 2025-06-23 02:19:06,069 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0544_ST_Animal_Breathing_Sloth_Grey to Airtable
INFO 2025-06-23 02:19:06,098 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0544_ST_Animal_Breathing_Sloth_Grey from Airtable
INFO 2025-06-23 02:19:08,539 airtable_sync 7944 15256 [SUCCESS] Synced combo product Caaju_Storagebox_Blue_2pk to Airtable
INFO 2025-06-23 02:19:08,550 airtable_sync 7944 15256 [SUCCESS] Updated combo product Caaju_Storagebox_Blue_2pk from Airtable
INFO 2025-06-23 02:19:11,133 airtable_sync 7944 15256 [SUCCESS] Synced combo product Battlegame to Airtable
INFO 2025-06-23 02:19:11,164 airtable_sync 7944 15256 [SUCCESS] Updated combo product Battlegame from Airtable
INFO 2025-06-23 02:19:13,401 airtable_sync 7944 15256 [SUCCESS] Synced combo product Caaju_Storagebox_Blue_5pk to Airtable
INFO 2025-06-23 02:19:13,416 airtable_sync 7944 15256 [SUCCESS] Updated combo product Caaju_Storagebox_Blue_5pk from Airtable
INFO 2025-06-23 02:19:16,015 airtable_sync 7944 15256 [SUCCESS] Synced combo product CTLG-01 to Airtable
INFO 2025-06-23 02:19:16,029 airtable_sync 7944 15256 [SUCCESS] Updated combo product CTLG-01 from Airtable
INFO 2025-06-23 02:19:18,575 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0356_Wands_snape_Light_Sg to Airtable
INFO 2025-06-23 02:19:18,612 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0356_Wands_snape_Light_Sg from Airtable
INFO 2025-06-23 02:19:21,252 airtable_sync 7944 15256 [SUCCESS] Synced combo product Caaju_26Lstoragebox_grey_2pk to Airtable
INFO 2025-06-23 02:19:21,285 airtable_sync 7944 15256 [SUCCESS] Updated combo product Caaju_26Lstoragebox_grey_2pk from Airtable
INFO 2025-06-23 02:19:23,567 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0342_Wands_Dumbledore_Sunglasas to Airtable
INFO 2025-06-23 02:19:23,600 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0342_Wands_Dumbledore_Sunglasas from Airtable
INFO 2025-06-23 02:19:26,111 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0536_ST_Animal_Breathing_lamb_White to Airtable
INFO 2025-06-23 02:19:26,142 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0536_ST_Animal_Breathing_lamb_White from Airtable
INFO 2025-06-23 02:19:28,502 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_Combo_Melody_Kuromi to Airtable
INFO 2025-06-23 02:19:28,535 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_Combo_Melody_Kuromi from Airtable
INFO 2025-06-23 02:19:30,967 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0533_ST_Animal_Breathing_koala_Grey to Airtable
INFO 2025-06-23 02:19:31,004 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0533_ST_Animal_Breathing_koala_Grey from Airtable
INFO 2025-06-23 02:19:33,511 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0174_SG_Oval_Red to Airtable
INFO 2025-06-23 02:19:33,544 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0174_SG_Oval_Red from Airtable
INFO 2025-06-23 02:19:35,916 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0357_Wands_Voldemort_Light_Sg to Airtable
INFO 2025-06-23 02:19:35,947 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0357_Wands_Voldemort_Light_Sg from Airtable
INFO 2025-06-23 02:19:38,145 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE071 to Airtable
INFO 2025-06-23 02:19:38,160 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE071 from Airtable
INFO 2025-06-23 02:19:40,804 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0174_SG_Oval_Red CSTE_0143_SG_Oval01_Black to Airtable
INFO 2025-06-23 02:19:40,836 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0174_SG_Oval_Red CSTE_0143_SG_Oval01_Black from Airtable
INFO 2025-06-23 02:19:43,224 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0335_Wands_Hermoine_MusicBox to Airtable
INFO 2025-06-23 02:19:43,255 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0335_Wands_Hermoine_MusicBox from Airtable
INFO 2025-06-23 02:19:45,813 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0340_Wands_Harrypotter_Sunglasas to Airtable
INFO 2025-06-23 02:19:45,843 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0340_Wands_Harrypotter_Sunglasas from Airtable
INFO 2025-06-23 02:19:47,976 airtable_sync 7944 15256 [SUCCESS] Synced combo product CTLG-02 to Airtable
INFO 2025-06-23 02:19:48,024 airtable_sync 7944 15256 [SUCCESS] Updated combo product CTLG-02 from Airtable
INFO 2025-06-23 02:19:50,482 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE088 to Airtable
INFO 2025-06-23 02:19:50,492 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE088 from Airtable
INFO 2025-06-23 02:19:52,737 airtable_sync 7944 15256 [SUCCESS] Synced combo product Baby Swaddle_UPD_Black_Combo to Airtable
INFO 2025-06-23 02:19:52,751 airtable_sync 7944 15256 [SUCCESS] Updated combo product Baby Swaddle_UPD_Black_Combo from Airtable
INFO 2025-06-23 02:19:55,137 airtable_sync 7944 15256 [SUCCESS] Synced combo product Caaju_Storagebox_Blue_4pk to Airtable
INFO 2025-06-23 02:19:55,168 airtable_sync 7944 15256 [SUCCESS] Updated combo product Caaju_Storagebox_Blue_4pk from Airtable
INFO 2025-06-23 02:19:57,580 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0535_ST_Animal_Breathing_lamb_P to Airtable
INFO 2025-06-23 02:19:57,612 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0535_ST_Animal_Breathing_lamb_P from Airtable
INFO 2025-06-23 02:20:00,314 airtable_sync 7944 15256 [SUCCESS] Synced combo product Caaju_6pc_travelkit_Pink to Airtable
INFO 2025-06-23 02:20:00,346 airtable_sync 7944 15256 [SUCCESS] Updated combo product Caaju_6pc_travelkit_Pink from Airtable
INFO 2025-06-23 02:20:02,606 airtable_sync 7944 15256 [SUCCESS] Synced combo product Caaju_DS_Clipe_Rope_Pack2 to Airtable
INFO 2025-06-23 02:20:02,622 airtable_sync 7944 15256 [SUCCESS] Updated combo product Caaju_DS_Clipe_Rope_Pack2 from Airtable
INFO 2025-06-23 02:20:05,028 airtable_sync 7944 15256 [SUCCESS] Synced combo product Caaju_6pc_travelkit_Maroon to Airtable
INFO 2025-06-23 02:20:05,066 airtable_sync 7944 15256 [SUCCESS] Updated combo product Caaju_6pc_travelkit_Maroon from Airtable
INFO 2025-06-23 02:20:07,144 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0546_ST_Animal_Lucifer_Cat_Black to Airtable
INFO 2025-06-23 02:20:07,164 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0546_ST_Animal_Lucifer_Cat_Black from Airtable
INFO 2025-06-23 02:20:09,409 airtable_sync 7944 15256 [SUCCESS] Synced combo product CJ_Makeup_Org_LightGreen_Brushes to Airtable
INFO 2025-06-23 02:20:09,425 airtable_sync 7944 15256 [SUCCESS] Updated combo product CJ_Makeup_Org_LightGreen_Brushes from Airtable
